rating_review,review_full
5,"A good place for a calm evening and you are planning a low light dinner. Perfect place for romantic date, classy atmosphere and nifty digital menu they are having,, we spent great evening here.. And great take care by saleem.. "
5,extremely happy with the food and service. Chef and all the staff members did great job in acknowleding the requirements in a very efficient way. This shows a resturant of true class with family vibes. Out an out a perfect place for nice food great service and peaceful soothing music.
5,Celebrated wedding anniversary requested for table decoration with candle light dinner. So they specially designed our request. Hence I was very happy and surprise to see how often they go extra miles to fulfill our needs. Food Service and Music totally fantastic. Next visit awaited.
5,"The food and ambience was really good and so was the service. We ordered ghost biryani and chicken biryani, both the food item were really good. Chef naqvi provided us with service, he was really friendly."
5,Palaki mushroom suggested  by chef naqvi made by day...Service by mr.Anoop and mhd afsar was very courtesy.
5,"Loved the place ,awsome food, visited corporate get together for dinner. all the staff members handled our dinner pretty well. Will definately visit again. If you are looking for good food with nice music especially indian this restaurant is totally recommended"
5,Dined at Indian restaurant Dvar a part of Radisson blu hotel signifies mind blowing Indian food options and taste is far better than i ever had any where else. Chef is very talented. Service is quick and they keep on asking about the needs. They also have live band which is like cherry on the cake.
5,"I am Frequent visitor of Dvar.  Excellent ambience, Variety of Cuisine, Live Ghazals & Above par Service. Shivam Kaushik from Dvar was Marvellous & Quick Well Courteous & Proactive. I wish Dvar to Keep save level of Quality. You Guys Rock. Cheers  Pankaj"
5,Went for celebration of my mother's birthday and the hospitality was excellent. The food is also good. The chef Mr. Bajaj was friendly enough to engage in a light hearted discussion over food and courteous as well. Our table was waited by Mr. Shivam Kaushik who was always smiling and helpful and gave suggestions regarding order combinations. Warqi parantha is a must have and so is their Amritsari kadhai Paneer from main course. Kesar kulfi is also well accompanied by green and red apple garnishing.
5,"Superb service (By shubham kaushik), Great Ambince . Such a nice place and must visit for everyone. Best Ambience in Delhi"
5,"Amazing service,specially a very warm welcome by Shivam Kaushi. Ambience is just amazing and one of the best in Delhi."
5,"Visited to have sunday dinner.. good was good, tasted better with live music.. their staff Shivam was a great host and really treated us well.. definitely a go to place... "
5,Beautiful place with mind blasting spicy Indian food. Great to be in this place as always. Service is like a camaraderie experience. One can indulge their totally dining experience with 5 star worth for value. Thoroughly enjoyed alottt.
5,"We went to Dvar restaurant. I would like to to specify that it's one of the best restaurant in dwarka for Indian food. Dishes like surgh murgh tikka, galawti kebab, and murgh makhani. Service is far way better than other restaurants in the town. Overall a great evening spent with friends and family."
5,Chef navqvi has been awesome on terms of food preparation cooker ka kikkad was amazingly tasty. Just waiting for the next visit. Service was also good and caring of all the requirements. Totally enjoyed alottt. Thanks Dvar team for this amazing experience.
5,"Absolutely delicious main course of Kali Mirch chicken. The appetisers were melt in your mouth Galouti kebabs, lamb kebabs and Surkh Murg kebabs. Well done Chef Naqvi! Will definitely come back."
5,"we visited here with our family. The staff was amazing and very hospitable. All recommendations by Chef Naqvi were absolutely fabulous. This has become my go to place now. The Gulati kebab, burrah kebab, Surkh murgh tikka and the kali Mitch chicken are to die for!"
5,Very courteous staff excellent service especially by Bhupender and Simran.  They suggested us very good and unique dishes which were out of the world. Absolutely loved nalli and dal makhani. Perfect place for corporate dinner.
